name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ivory coast,2018-08-24,30.2,23.1,25.3,35.2,23.1,26.5,23,87.8,0.3,100,12.5,rain,,,,14.8,223.9,1012.4,92.4,9.2,99.2,8.7,4,,2018-08-24T06:14:42,2018-08-24T18:32:12,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-08-25,28.1,21.1,23.5,31.4,21.1,23.8,22.3,93.3,48.43,100,12.5,rain,,,,14.8,216.3,1011.8,95.1,9.1,95.1,8.2,3,,2018-08-25T06:14:36,2018-08-25T18:31:45,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-08-26,29.1,21.8,24.5,32.9,21.8,25.1,23,91.4,4.781,100,16.67,rain,,,,18.4,196.7,1013.1,92,8.5,115.9,10,4,,2018-08-26T06:14:29,2018-08-26T18:31:18,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65562099999,remote,65563099999"
ivory coast,2018-08-27,29.1,20.9,25,32.9,20.9,25.9,22.4,86.6,0.385,100,4.17,rain,,,,14.8,191.3,1013.2,61.9,9.6,282.1,24.3,9,,2018-08-27T06:14:23,2018-08-27T18:30:50,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-08-28,30.1,21,24.8,34.3,21,25.6,22.1,86.5,0,0,0,,,,,11.2,230,1013.5,56.5,10,238.4,20.5,7,,2018-08-28T06:14:16,2018-08-28T18:30:22,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-08-29,31.1,22,25.3,35.6,22,26.5,22.9,87.6,17,100,4.17,rain,,,,17.7,208.7,1012.4,88.6,8.9,230.4,19.7,8,,2018-08-29T06:14:09,2018-08-29T18:29:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-08-30,30.1,22.1,25.5,34.9,22.1,26.7,23.4,88.9,20.226,100,8.33,rain,,,,14.8,225.1,1011.6,88.9,9.5,240.5,20.7,9,,2018-08-30T06:14:01,2018-08-30T18:29:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-08-31,30.1,22,24.5,34.3,22,25.3,23,91.4,10.7,100,4.17,rain,,,,21.5,228.6,1011.1,91.9,9.6,236.6,20.4,8,,2018-08-31T06:13:53,2018-08-31T18:28:55,0.68,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-01,31.1,21.9,25.3,35.6,21.9,26.8,22.8,86.9,6.89,100,8.33,rain,,,,18.4,207,1011.4,87,10,216.9,18.8,8,,2018-09-01T06:13:45,2018-09-01T18:28:26,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-02,31.1,22.5,25.4,35.6,22.5,26.7,23.1,88,0.022,100,4.17,rain,,,,14.8,197.4,1011.9,78.7,9.6,239.4,20.7,9,,2018-09-02T06:13:37,2018-09-02T18:27:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-03,28.1,21.9,24.6,32.1,21.9,25.4,22.9,90.6,24.162,100,12.5,rain,,,,14.8,214.7,1011.5,95,9.7,267.1,23.2,9,,2018-09-03T06:13:28,2018-09-03T18:27:25,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65562099999,65563099999"
ivory coast,2018-09-04,27.1,22.1,23.9,30.2,22.1,24.1,22.6,92.5,1.2,100,25,rain,,,,20.2,222.7,1011.5,90.5,9.8,201.1,17.2,7,,2018-09-04T06:13:20,2018-09-04T18:26:55,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-05,29.4,21.1,24.9,33.1,21.1,25.8,22.8,88.9,1.6,100,29.17,rain,,,,19.1,230.9,1012.6,74.7,8.9,225.5,19.6,8,,2018-09-05T06:13:11,2018-09-05T18:26:24,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-06,29.1,21.9,24.8,33.7,21.9,25.6,23,90.6,0.5,100,12.5,rain,,,,14.8,210.5,1012.6,87.9,8.9,221.7,19.2,8,,2018-09-06T06:13:02,2018-09-06T18:25:53,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-07,29.3,22.1,24.7,33.7,22.1,25.5,22.8,89.5,4.6,100,20.83,rain,,,,20.5,217.7,1011.5,90.4,9.3,162.7,14.1,6,,2018-09-07T06:12:52,2018-09-07T18:25:21,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-08,29.1,22.1,24.6,32.9,22.1,25.1,22.3,87.7,2,100,16.67,rain,,,,22.3,268.8,1011.8,88,9.8,120.2,10.3,4,,2018-09-08T06:12:43,2018-09-08T18:24:50,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-09,30.6,22,25.5,34.4,22,26.7,22.5,85.1,0,0,0,,,,,14.2,228.6,1012,87.8,9.3,250.7,21.7,8,,2018-09-09T06:12:33,2018-09-09T18:24:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-09-10,29.1,23.1,25.7,33.7,23.1,27,23.4,87.5,0.4,100,8.33,rain,,,,22.3,192.5,1012.9,78.9,9.6,232,20.1,9,,2018-09-10T06:12:23,2018-09-10T18:23:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-11,32.1,22.1,26.3,36.9,22.1,27.9,22.9,83.1,0.1,100,4.17,rain,,,,14.8,216.2,1013.3,78.7,9.5,168.5,14.6,6,,2018-09-11T06:12:13,2018-09-11T18:23:14,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-12,29.1,21.6,25.1,32.1,21.6,26,23,88.8,0.1,100,4.17,rain,,,,14.8,227.7,1013.9,89.1,8.6,121.3,10.5,5,,2018-09-12T06:12:03,2018-09-12T18:22:42,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-13,30.1,22.6,25.6,33.4,22.6,26.7,22.8,85.7,3,100,16.67,rain,,,,14.8,264.1,1012.5,85.6,9.5,179.9,15.6,6,,2018-09-13T06:11:53,2018-09-13T18:22:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-14,31.1,21.9,25.5,34.7,21.9,26.5,22.6,85,0,0,0,,,,,18.4,222.8,1012,80.8,9.6,186.2,16.2,6,,2018-09-14T06:11:43,2018-09-14T18:21:37,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-09-15,30.1,21.8,25,34.3,21.8,26.1,22.5,87,0.026,100,4.17,rain,,,,14.8,214.4,1013.1,90.1,8.6,273.4,23.5,9,,2018-09-15T06:11:33,2018-09-15T18:21:05,0.19,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-16,32.1,21.9,25.4,36.9,21.9,26.6,22.9,87.3,0,0,0,,,,,14.8,213.9,1012.4,69.6,9.5,198.3,17.2,7,,2018-09-16T06:11:23,2018-09-16T18:20:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-09-17,29.5,22,25.5,33.3,22,26.7,22.8,86.1,0.8,100,29.17,rain,,,,11.9,194,1013,71.2,10,217.9,18.8,7,,2018-09-17T06:11:12,2018-09-17T18:20:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,65563099999"
ivory coast,2018-09-18,30.1,22.3,25.8,34.3,22.3,27.3,23.1,86,0,0,0,,,,,12.6,211.9,1011.8,90.5,9.9,206.7,17.9,7,,2018-09-18T06:11:02,2018-09-18T18:19:27,0.28,Overcast,Cloudy skies throughout the day.,cloudy,"65562099999,remote,65563099999"
ivory coast,2018-09-19,32.1,23.1,26.1,36.9,23.1,27.8,23.4,86,0.3,100,12.5,rain,,,,11.2,224.2,1012,87.6,9.2,135.6,11.6,5,,2018-09-19T06:10:52,2018-09-19T18:18:54,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-20,30.1,22.7,25.6,36.3,22.7,27,23.5,88.8,0.4,100,16.67,rain,,,,24.5,197.6,1011.4,73.3,9.5,218.5,18.9,8,,2018-09-20T06:10:42,2018-09-20T18:18:22,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-21,31.1,22.5,25.6,35.6,22.5,26.7,23.2,87.4,0.3,100,12.5,rain,,,,14.8,215.2,1012,87.4,10,201.2,17.3,7,,2018-09-21T06:10:32,2018-09-21T18:17:49,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-22,29.2,23.1,25.3,32.8,23.1,26.2,23,87.8,1.8,100,37.5,rain,,,,14.8,239,1013,74.8,9.7,214.7,18.6,7,,2018-09-22T06:10:22,2018-09-22T18:17:17,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,65563099999"
ivory coast,2018-09-23,30.1,22.5,25.1,35.2,22.5,26.2,23.4,91,2.5,100,25,rain,,,,14.8,229.6,1012,85.2,9.3,171.5,14.8,6,,2018-09-23T06:10:12,2018-09-23T18:16:45,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-24,31.1,22.3,26.1,36.7,22.3,27.5,23.4,86.2,0.1,100,4.17,rain,,,,18.4,217.2,1011.9,74.4,10,168.6,14.6,6,,2018-09-24T06:10:02,2018-09-24T18:16:13,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-25,31.1,14.2,25.9,36.7,14.2,27.4,23.3,85,0,0,0,,,,,11.2,235.2,1012.1,81.5,9.4,246.2,21.4,8,,2018-09-25T06:09:52,2018-09-25T18:15:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-09-26,30.2,23,25.1,35.6,23,26,23.3,90.3,1,100,16.67,rain,,,,11.2,230.9,1011.8,85.3,9,149.5,13.1,5,,2018-09-26T06:09:43,2018-09-26T18:15:09,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-27,29.6,23.1,25.5,33.7,23.1,26.6,23.5,89.5,0.1,100,4.17,rain,,,,14.8,216.8,1012.2,77.9,9.7,198.2,17.1,7,,2018-09-27T06:09:33,2018-09-27T18:14:37,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-28,31.1,22.5,25.9,36.7,22.5,27.4,23,85,0.8,100,16.67,rain,,,,18.4,249.9,1011.3,72.5,9.7,249.2,21.5,9,,2018-09-28T06:09:24,2018-09-28T18:14:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-29,31.1,23.1,26.3,36.7,23.1,28.3,23.7,86.5,0.1,100,4.17,rain,,,,11.2,238.8,1011,82.2,10,126.2,11,5,,2018-09-29T06:09:15,2018-09-29T18:13:35,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-09-30,30.4,22.5,25.2,35.1,22.5,25.9,23.4,90,3.3,100,16.67,rain,,,,14.8,252.7,1011.9,90.6,9.2,264,22.8,9,,2018-09-30T06:09:06,2018-09-30T18:13:04,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-01,28.1,23.1,24.9,31.4,23.1,25.4,23.4,91.9,6.4,100,8.33,rain,,,,11.9,240.6,1012.2,91.7,8.5,139.2,12.1,4,,2018-10-01T06:08:58,2018-10-01T18:12:33,0.73,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-02,33.1,23,26.5,38.2,23,28.4,23.2,83.7,0.2,100,8.33,rain,,,,11.2,224.7,1012,87.6,10,259.8,22.5,9,,2018-10-02T06:08:50,2018-10-02T18:12:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-03,32.1,23.1,26.3,36.9,23.1,27.8,23.4,85.3,0.2,100,8.33,rain,,,,14.8,250.7,1012,81.3,10,112.8,9.7,4,,2018-10-03T06:08:42,2018-10-03T18:11:33,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-04,30.1,23,25.7,35.2,23,27.2,23.1,86.2,0.3,100,12.5,rain,,,,11.2,259.4,1012,74.8,10,195.2,16.9,7,,2018-10-04T06:08:34,2018-10-04T18:11:03,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-05,31.1,23.3,26.1,36.7,23.3,27.8,23.8,88.4,0,0,0,,,,,18.4,231.8,1011.9,84,8.9,154.9,13.6,5,,2018-10-05T06:08:27,2018-10-05T18:10:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-10-06,30.1,23.1,25.9,35.2,23.1,27.5,23.5,87.5,0.4,100,16.67,rain,,,,14.8,223,1012.7,79.1,9.4,225.8,19.5,8,,2018-10-06T06:08:20,2018-10-06T18:10:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-07,30.1,22.1,25.8,35.2,22.1,27.2,23.2,86.6,0,0,0,,,,,11.2,270.1,1013.1,76.1,10,106.8,9.4,4,,2018-10-07T06:08:13,2018-10-07T18:09:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-10-08,31.1,22.1,25.1,36.7,22.1,26.6,22.9,88.2,0,0,0,,,,,29.5,266.1,1012,89.1,10,208.1,18.1,7,,2018-10-08T06:08:07,2018-10-08T18:09:08,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-10-09,30.1,21.1,24.7,34.3,21.1,25.9,22.3,87.5,0.4,100,4.17,rain,,,,11.2,266.4,1011.8,68.1,9.1,157.2,13.6,5,,2018-10-09T06:08:01,2018-10-09T18:08:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-10,31.1,22.7,26,35.6,22.7,27.4,23.1,85.2,0.5,100,16.67,rain,,,,11.2,238,1012,76.4,10,195.4,16.9,7,,2018-10-10T06:07:56,2018-10-10T18:08:13,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-11,31.1,22.1,24.6,36.7,22.1,25.3,22.6,89.4,0.6,100,8.33,rain,,,,11.2,243.3,1012.9,79.2,9.8,225.5,19.4,8,,2018-10-11T06:07:51,2018-10-11T18:07:47,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-12,33.1,22.6,26.6,38.2,22.6,28.5,22.9,81.9,0.5,100,16.67,rain,,,,11.2,237.2,1012.9,81.1,9.8,203.4,17.8,7,,2018-10-12T06:07:46,2018-10-12T18:07:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-13,28.1,21.1,23.9,30.8,21.1,24.4,22.2,90.7,0.2,100,8.33,rain,,,,22.3,290.5,1013.2,89,8.8,138.9,11.8,5,,2018-10-13T06:07:42,2018-10-13T18:06:55,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-14,32.1,20.7,25.5,38,20.7,27,22.8,86.2,0.2,100,8.33,rain,,,,18.4,250.9,1012.4,79,9.1,272.4,23.6,9,,2018-10-14T06:07:39,2018-10-14T18:06:30,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,65563099999"
ivory coast,2018-10-15,30.1,22.1,25,35.2,22.1,26.4,22.8,88.5,0.4,100,4.17,rain,,,,14.8,256.2,1013.2,72.7,9.9,197.6,17.1,7,,2018-10-15T06:07:36,2018-10-15T18:06:05,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-16,31.1,22.1,25.7,35.6,22.1,26.9,23.1,87.1,3.7,100,29.17,rain,,,,7.6,278.9,1013.6,79.4,7.3,168.8,14.6,6,,2018-10-16T06:07:33,2018-10-16T18:05:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-17,31.9,21.1,26.1,35.8,21.1,27.5,22.2,81,1.2,100,8.33,rain,,,,14.8,183.3,1012.5,57.2,9.7,199.5,17.3,7,,2018-10-17T06:07:31,2018-10-17T18:05:19,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-18,32.1,22,26.3,36.9,22,28.1,23,83.5,0.2,100,8.33,rain,,,,14.8,216,1011,70.3,9.4,261.2,22.5,9,,2018-10-18T06:07:30,2018-10-18T18:04:56,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-19,32.1,22.2,26.6,36.7,22.2,28.2,23.2,83.3,0.1,100,4.17,rain,,,,11.2,250.2,1010.7,63.9,9.8,283.5,24.6,10,,2018-10-19T06:07:29,2018-10-19T18:04:34,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-20,32.1,22.1,25.5,36.9,22.1,26.9,23.3,88.3,0,0,0,,,,,11.2,249.3,1010.4,67.7,7.5,286.4,24.7,9,,2018-10-20T06:07:28,2018-10-20T18:04:13,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-10-21,32.1,23.1,26.8,37.2,23.1,28.7,23.3,82.9,0,0,0,,,,,14.8,243.2,1010.3,62.1,9.5,282.1,24.4,10,,2018-10-21T06:07:29,2018-10-21T18:03:53,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2018-10-22,33.1,23.1,26.4,39.5,23.1,28.4,23.9,87.1,1.3,100,16.67,rain,,,,18.4,238.6,1011.3,79.9,9.6,189.1,16.4,7,,2018-10-22T06:07:30,2018-10-22T18:03:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-23,32.1,23.1,26.9,38,23.1,29,23.7,84.4,1.8,100,25,rain,,,,13,221.8,1011.7,73.1,10,108.9,9.3,5,,2018-10-23T06:07:31,2018-10-23T18:03:14,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-24,30.1,22.6,26.1,36.3,22.6,27.9,23.8,88,0.2,100,4.17,rain,,,,14.8,231.7,1011.7,84.2,9.2,172.5,15,6,,2018-10-24T06:07:33,2018-10-24T18:02:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-25,31.1,22.1,26,35.6,22.1,27.6,23.3,86.3,0.3,100,8.33,rain,,,,11.2,213.4,1011.6,87,9.4,132.2,11.3,6,,2018-10-25T06:07:36,2018-10-25T18:02:38,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-26,32.1,22.1,26.5,36.9,22.1,28.3,23.2,83.9,0,0,0,,,,,8.6,225,1011.8,55.4,9.3,257.6,22.3,9,,2018-10-26T06:07:39,2018-10-26T18:02:22,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-10-27,32.1,22.1,26.7,37.3,22.1,28.7,23.6,84.7,0,0,0,,,,,11.2,219.7,1012.2,52.3,9.2,236.2,20.3,8,,2018-10-27T06:07:44,2018-10-27T18:02:06,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-10-28,33.1,23.1,26.7,39.6,23.1,28.7,23.6,84.5,0.1,100,4.17,rain,,,,14.8,248.9,1012.3,76.9,9.4,218.9,19.1,7,,2018-10-28T06:07:48,2018-10-28T18:01:51,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-29,30.1,22.1,24.7,35.2,22.1,25.7,23.3,92.4,0.4,100,12.5,rain,,,,18.4,236.6,1012.5,80.4,8,139.7,12.1,5,,2018-10-29T06:07:54,2018-10-29T18:01:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-30,32.6,22.1,26.3,38.8,22.1,28.3,23.6,86.4,0.8,100,8.33,rain,,,,11.2,241,1012.1,77.9,8.8,171.3,14.8,6,,2018-10-30T06:08:00,2018-10-30T18:01:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-10-31,31.7,22.5,26.5,37.9,22.5,28.2,23.4,84.6,0.1,100,4.17,rain,,,,11.2,247.7,1011.4,68.6,9.5,256.7,22.2,9,,2018-10-31T06:08:07,2018-10-31T18:01:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-01,33.2,21.7,27.1,39.7,21.7,29.1,22.7,78.9,0.2,100,8.33,rain,,,,7.6,253.6,1010.6,45.5,9.4,243.8,21,9,,2018-11-01T06:08:15,2018-11-01T18:01:00,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-02,33.1,23.1,27.1,39.7,23.1,29.4,23.7,83.2,0,0,0,,,,,11.2,246.6,1010.7,63.1,9.3,211.5,18.3,7,,2018-11-02T06:08:23,2018-11-02T18:00:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2018-11-03,33.1,22.1,26.4,38,22.1,28.1,22.8,82.6,0.6,100,8.33,rain,,,,11.2,221.7,1010.1,53.8,9.6,148.6,12.9,5,,2018-11-03T06:08:32,2018-11-03T18:00:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-04,33.1,21.1,26.1,39,21.1,27.7,22.8,84.1,0.6,100,8.33,rain,,,,14.8,221.6,1010.3,77.2,8.2,157.6,13.7,6,,2018-11-04T06:08:42,2018-11-04T18:00:31,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-05,32.1,22.1,25.5,36.9,22.1,26.8,23.2,88.2,0.4,100,8.33,rain,,,,11.2,236.4,1010.9,82,8.8,245.4,21.4,8,,2018-11-05T06:08:52,2018-11-05T18:00:23,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-06,31.2,22.6,26.3,37.1,22.6,28.2,23.6,86.4,0,0,0,,,,,14.8,237.1,1011,73.5,9.1,198.3,17.1,7,,2018-11-06T06:09:03,2018-11-06T18:00:16,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-11-07,31.1,22.1,25.6,36.7,22.1,27.3,23.2,87.9,0,0,0,,,,,14.8,246.2,1011.8,82.7,9.4,164.4,14,6,,2018-11-07T06:09:15,2018-11-07T18:00:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-11-08,32.1,20.1,26.1,38,20.1,27.7,22.5,82.4,0,0,0,,,,,18.4,286.9,1012.6,44.3,9.7,161,13.9,6,,2018-11-08T06:09:28,2018-11-08T18:00:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-11-09,33.1,23,26.6,40.7,23,28.7,24,86.5,0.4,100,16.67,rain,,,,14.8,203.8,1011.2,77,9.6,189.8,16.3,7,,2018-11-09T06:09:42,2018-11-09T18:00:02,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-10,31.7,23.7,26,38,23.7,27.6,23.8,88.6,0.2,100,8.33,rain,,,,11.2,224.4,1010.9,76.6,9.2,168.2,14.5,6,,2018-11-10T06:09:56,2018-11-10T17:59:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-11,33.1,22.8,26.6,39.3,22.8,28.4,23.5,84.8,0.1,100,4.17,rain,,,,14.8,195.1,1009.9,73.2,7.8,218.8,18.9,8,,2018-11-11T06:10:11,2018-11-11T17:59:57,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-12,32.1,23.1,26.1,38,23.1,27.6,23.6,87.1,0.4,100,16.67,rain,,,,14.8,232.1,1010.2,77.4,8.4,225.8,19.7,8,,2018-11-12T06:10:26,2018-11-12T17:59:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-11-13,33.1,23.1,26.9,38.2,23.1,28.9,23.7,84.8,0,0,0,,,,,11.2,224.6,1010,60.9,8.5,206.4,17.7,7,,2018-11-13T06:10:43,2018-11-13T17:59:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
